X	y	Xtest	Ytest
-6.13063166354129	88.3863052306939	5.52058751663992	226.450057523501
-6.08077580520171	96.3936222833816	-9.85259085055967	-202.182195669412
-6.02777730879062	117.826607527802	7.77896835050350	299.454143115246
-6.01227244483225	104.495331459185	7.28249948443148	223.167043262889
-5.82510028913610	100.654611882927	3.95187483567921	205.431241625237
-5.60489173643593	94.7571387379261	7.69984166073051	287.757920692892
-5.59669552266607	99.5630124221160	-0.687109061704891	204.311010755181
-5.51540864047454	108.050537620087	-2.56883098805719	184.936049797221
-5.33108258605771	89.5270578639230	-8.33956792438717	-46.1631817551109
-5.27955087767657	85.7779265229437	9.94437114304442	365.062842801005
-5.24209675270431	101.950698312916	7.39659717095779	234.318453065145
-5.22894288630057	98.8048760132682	-9.99859478698072	-239.047396461167
-5.21617518522465	102.325335229476	3.59953444880095	182.632454153260
-5.18460840689932	119.289971845329	3.09760130347869	203.608407038493
-4.98834205089653	137.763599896742	-1.76373915960142	187.087422954268
-4.96619777889119	132.039029029085	-0.472632597746504	175.857970713514
-4.93917425037059	140.061612138431	-2.23457988061772	209.144471101866
-4.63624953182408	164.390449724160	-0.958859052805474	217.180803220817
-4.35361788770145	140.581584302675	-9.46480321415708	-195.771889407581
-3.93308440558719	138.371967978886	-1.49427227330714	168.905021728713
-3.76787634827622	168.828393883594	-7.88389417502488	-48.4571066302287
-3.72984549527440	179.563386120186	-9.13777470567957	-175.992268922998
-3.71638337003964	171.084023148270	1.12244415110576	187.580918891469
-3.52486564688019	192.328747115024	2.22574091656356	163.935597312441
-3.43520004929009	193.573594360107	4.77664508030468	185.922689028003
-3.30760691643117	204.380810743984	-4.86161448975807	155.425376763743
-3.17749726760099	186.823339392876	4.52517874444653	196.934143784881
-3.09439242564416	179.129891869442	4.26505866635811	208.404305327305
-3.07115797007949	162.658490079881	0.0752904358871014	200.451178730373
-2.87031687440785	145.373851312893	7.85539162550588	295.921919482448
-2.65405924185913	181.710022305744	5.58770409337176	218.643123698308
-2.53364340383357	188.082995462450	-0.102796707820183	190.599880803363
-2.43623579772965	197.517117990896	5.23014327658375	233.194107052557
-2.34650127507409	202.516485622295	3.34089409004248	191.835715684944
-2.29741010808100	218.934211026396	9.56224420989699	336.205873019645
-2.06551282287303	213.042977090489	-7.65858312662379	-31.2034038466810
-1.85017419395854	183.170358428877	7.38646510128913	240.644875795636
-1.82413334100073	192.049616934422	1.35710425373312	212.127911713306
-1.74138714821147	193.984276709480	-7.59697477550620	-8.19948053133672
-1.64717457015554	174.311441619569	9.40658837592614	351.348612529943
-1.60405418207860	176.395784013611	6.79933287434413	244.445407664095
-1.46945104579423	168.173872702881	-8.75366707294207	-98.9855857406362
-1.45807484623481	184.970362065538	-4.43854887174655	156.360472048670
-1.29570109657713	204.040880351207	-1.80740028073783	185.932747062066
-1.29136599684336	184.810177157700	2.53617533138399	202.130876148591
-1.23636259952855	199.154981640977	8.38206188614052	276.105805056459
-1.22550625212684	191.007008516938	-1.69696618943863	192.026203801959
-1.21602852117684	203.156436285825	4.23000320847747	212.048543665330
-1.13731409715491	206.803312867699	9.41749503976199	355.806148470726
-1.12940696004427	222.358461945247	-1.29055952450697	202.624662222689
-0.774088421028498	207.119575975924	2.70763887393611	208.354025477156
-0.766850717840175	209.210551993497	8.03110096128934	294.728265958982
-0.471716592619609	177.316233232433	7.43167378703123	251.398671466656
-0.361452415449762	180.640325468353	-7.14568139225746	49.8905577049954
-0.293608842977747	163.955929802924	-5.98804894917298	98.0898471731058
-0.237603992497043	187.874578074679	2.41855998268628	181.047434934713
-0.237328267129136	168.768714131494	5.50058375243652	226.175067898524
-0.186286585005700	184.522556037701	-5.06377970790699	107.004055961351
-0.175926229380828	186.162086329598	-2.61095579621190	166.473096637297
-0.145309432008723	178.411163613875	-3.17805089973918	168.904683757319
-0.0822389325188304	192.170504817188	-0.872209950522025	222.848602889253
-0.00694902783936868	192.599679527076	-6.58352582528661	30.8420501715994
0.0622934552259622	210.179857148525	4.91211928480853	214.287828214629
0.0632288306464623	189.944208155617	-8.04044161664576	-53.0074286919127
0.411587347600339	208.373664231763	7.80538825957018	293.661778386199
0.502420279381205	218.504099144832	-8.35811666330006	-58.7234194424713
0.608618465013311	197.455856050886	5.63045302618510	213.253038523724
0.631873946750668	192.729088816023	6.97355666313395	241.093287534359
0.706275455758956	191.685848221444	-0.982452394225895	226.723084117649
0.732963475870143	196.009286945968	2.10650535467342	188.584873959839
0.908986712544156	168.894674656312	-2.91059918661640	173.654144085742
1.05488836515424	180.411736307277	5.18190912715680	228.666357898672
1.13472994476105	188.843824439398	1.78881714319491	205.939078724980
1.16479189559895	196.515716209998	2.23139915115998	176.140337382690
1.16582506176582	190.954059422112	6.86341305566109	237.103291449869
1.25112194427436	196.678833777297	-0.860241920539481	216.594264236273
1.31668039956695	204.797399729643	7.65579425037522	276.791058189120
1.47068783014758	219.538151309277	-0.128547005489864	178.306973687220
1.51178569361241	220.610957506921	2.45701297392620	187.357932603932
1.58572360868192	234.362480434034	1.24330208547227	193.866459665073
1.69105084458316	206.713191857496	4.43321753768938	197.328632615539
1.71348220623982	209.804383290013	0.935398147571572	176.435146716792
1.74121089074614	203.523118542479	5.68882826222847	208.264045234492
1.76417735365390	197.098092305325	-1.07294768104924	205.297519105373
1.77719359375391	210.592774111212	8.23815933632695	270.948441284621
1.87542814502717	195.652254978105	-8.26825901621792	-65.4796184020382
2.01247952496096	184.675947616089	9.97874711170740	377.123868630232
2.05283040831268	175.354864451227	4.55162186225288	190.144009402670
2.12574429475836	181.350233907288	1.16813346403675	176.541748853946
2.14109939470586	174.433294597947	-7.14351735544144	30.6248218586684
2.14689353457352	168.298592658066	6.75273861821248	247.282674225327
2.16464149534774	172.483234174910	4.50494686996746	194.284014267457
2.32937701934326	174.795680492105	-1.65240620821978	178.813314758376
2.40665348641213	190.988529361618	-4.53658629708170	164.070778627422
2.57955749414793	196.567597697026	-3.70584842457272	164.251352364625
2.60657629310832	197.493471540275	1.63392079738559	211.610475932302
2.61180767276107	217.256326665785	3.78716532399054	189.184525213231
2.63202134579684	195.221894238652	7.27735268578203	231.748337399463
2.69105262512564	210.441113700234	-5.78282547308311	103.363383748817
2.69605289557400	207.741703515980	0.135032381752190	217.754749819635
2.91767559015323	206.703692924171	-1.49900521952821	166.086633919510
2.93049260240227	199.431595105963	-5.20599837651125	106.766833950778
2.93717244981198	202.052396832100	5.15046500392631	203.111743785710
3.08507517025979	201.310165566107	5.83823815851340	194.097682521840
3.26585489842181	183.142765779454	-2.28240214746550	208.126858748915
3.51914403404337	177.564085507016	-3.63891255161356	183.870298622036
3.87579859446491	212.331312743832	-0.381496981864292	183.405253486089
4.13482736572168	227.749085915629	-4.42988164448479	139.391878515295
4.17268794168945	218.848515090148	-6.83927649777651	36.0501376084409
4.19421912298612	220.987105963707	-2.09183975881470	215.054395659832
4.21768553820534	211.598230168981	-4.29087904669824	136.782028395814
4.32911748412014	211.077628857305	-5.13898714734125	120.878102636060
4.45171653061401	199.741017379887	2.85039313385840	211.454266675139
4.61287232299895	197.233249209980	9.13847471779096	343.999546338610
4.90791100585178	202.363797537477	-6.27328941798597	74.8494591650635
5.03053183123130	209.538424803691	8.19033828996605	286.264089493287
5.03127547973681	194.832267569790	1.37480887606027	212.138577314462
5.08757759456052	197.014806019012	-6.12967055262331	96.0733461151876
5.24280772518086	229.834918240589	4.08476882147148	222.278273870381
5.28634171894737	226.313543340311	3.03158914390587	203.829988507772
5.31497347683613	231.183616751507	-3.36206144997072	197.210560348808
5.32662048859970	226.008174274174	0.431373411951679	220.613418001612
5.69997011953179	218.562248783679	-9.50473122570031	-190.892976092527
5.80088970908647	202.180889158949	-9.55454156801072	-185.270738942454
5.86991906390746	185.812964659636	5.97048670545400	205.254675111103
5.93859122676775	198.944238031248	-7.84375482669078	-53.4068569999058
6.00058213429877	212.333808488932	3.77614089549144	193.192703197329
6.03288524985394	206.787047895689	5.50051379924482	223.254507013131
6.98805654421045	230.222479417077	5.82987883891556	207.341140754263
7.16562488695776	220.416576498466	4.18938078011081	207.168564465350
7.22262920858778	228.684319742927	8.93075796024884	336.818872817688
7.24906783256712	237.314138059877	-4.03960390735883	145.488826591400
7.52952207113734	252.541996325687	9.91642219354834	368.921344872287
7.74725878268000	277.228167048560	1.08894525281212	178.958749748286
7.76633309232686	284.690510850644	3.12176977821109	189.676876293500
7.79515184114428	296.674904403143	8.90697575583279	334.536582078326
7.81055027267631	298.639586061008	-5.50725539179474	98.8893587838360
7.81548012178474	283.646605719334	9.63036194094651	343.012195720504
7.85473901250506	301.289026286463	-6.58756827343340	36.2608360498932
8.03757011803132	279.926842252165	8.82120364111793	318.568895641980
8.13006595632593	282.239479794658	9.13920036783244	352.524902267167
8.18146628615258	276.188892706478	-6.49970543175896	50.7504450336758
8.18806300691548	276.966873682600	-8.91380372356542	-132.264788244479
8.28108068421609	268.265680783754	-4.63583100986776	161.309735885748
8.36720254506713	273.698937848866	0.920194180522852	185.720025037378
8.46513809772847	280.588651492988	5.50372960129407	238.142693432234
8.57513378689571	283.461964937936	2.07518853105378	181.801115581292
8.72167230509437	316.167938632281	-3.67807606605272	183.825655001667
8.82878799251612	312.056758400857	-1.33294880067777	182.414476591211
9.09052732384794	342.859873993376	6.85558168888107	251.849564318799
9.19912630731915	358.939958201630	2.52265447262262	192.666871450536
9.21191795261171	356.467590830698	-4.54903900223140	156.233708164033
9.35519273631856	357.742888735188	0.290688434707132	224.422618405782
9.47908291384157	349.423085328597	7.76801009791210	282.486272051616
9.54396521696751	345.734723958185	-6.51408120530597	25.6649525194554
9.61920135835311	335.983332590959	6.40136649678121	224.508984418419
9.75237372557467	355.805317093536	-6.37616241900740	48.2958159558509
9.78083183489200	354.775744680298	-8.05472654894013	-54.8673928710601
